timestamp_ms,ax,ay,az,gx,gy,gz,label
11420,3.94,-0.17,9.26,-0.29,0.14,-0.67,walking
11440,3.64,-0.34,9.46,-0.30,0.16,-0.68,walking
11460,3.78,-0.16,9.21,-0.29,0.17,-0.70,walking
11480,3.85,0.13,9.07,-0.33,0.19,-0.74,walking
11500,3.71,0.17,9.13,-0.39,0.18,-0.77,walking
11520,3.55,-0.12,9.38,-0.40,0.16,-0.79,walking
11540,3.52,-0.54,9.36,-0.36,0.16,-0.80,walking
11560,3.88,-0.71,9.16,-0.34,0.18,-0.80,walking
11580,4.29,-0.20,9.96,-0.32,0.20,-0.82,walking
11600,4.58,0.15,10.79,-0.28,0.24,-0.92,walking
11620,4.56,0.21,11.23,-0.22,0.28,-1.06,walking
11640,4.11,-0.13,10.45,-0.17,0.37,-1.18,walking
11660,3.10,-0.78,9.69,-0.15,0.43,-1.19,walking
11680,2.18,-1.24,9.46,-0.11,0.40,-1.08,walking
11700,1.71,-1.22,9.30,-0.02,0.32,-0.93,walking
11720,1.68,-1.07,9.17,0.08,0.26,-0.77,walking
11740,1.78,-0.56,9.37,0.12,0.15,-0.63,walking
11760,2.48,0.05,9.27,0.06,0.14,-0.56,walking
11780,2.81,0.25,9.57,-0.03,0.21,-0.54,walking
11800,2.77,0.16,10.18,-0.03,0.26,-0.59,walking
11820,2.47,-0.05,10.29,0.03,0.21,-0.62,walking
11840,2.39,0.06,10.32,0.08,0.17,-0.62,walking
11860,2.52,0.21,10.13,0.05,0.15,-0.60,walking
11880,2.27,0.07,10.05,0.02,0.22,-0.57,walking
11900,1.73,-0.34,10.76,0.06,0.24,-0.49,walking
11920,1.60,-0.34,11.14,0.17,0.14,-0.40,walking
11940,1.67,0.02,10.45,0.26,-0.02,-0.31,walking
11960,1.32,0.33,8.92,0.24,-0.04,-0.21,walking
11980,0.79,0.04,8.99,0.20,0.03,-0.06,walking
12000,1.19,0.23,10.80,0.30,-0.05,0.05,walking
12020,2.04,0.68,10.30,0.45,-0.22,0.02,walking
12040,2.18,0.95,9.51,0.45,-0.16,-0.03,walking
12060,2.05,0.89,9.95,0.34,0.03,-0.04,walking
12080,2.01,0.64,10.86,0.30,0.14,-0.04,walking
12100,1.96,0.63,11.16,0.34,0.14,-0.07,walking
12120,1.72,0.49,10.59,0.31,0.16,-0.06,walking
12140,1.70,0.47,10.29,0.19,0.28,-0.01,walking
12160,1.95,0.27,10.29,0.10,0.33,0.02,walking
12180,2.24,0.31,10.27,0.07,0.43,-0.02,walking
