timestamp_ms,mac,rssi,location
etimestamp,mac,rssi,bijuOffice
18856,4C:77:6D:10:31:E1,-51,csHod
18856,08:4F:A9:39:6A:41,-52,csHod
18856,70:EA:1A:22:9F:21,-61,csHod
18856,08:4F:A9:39:68:21,-68,csHod
18856,08:4F:A9:2D:8A:41,-71,csHod
18856,70:EA:1A:22:A9:41,-71,csHod
18856,08:4F:A9:2D:8A:A1,-72,csHod
18856,70:EA:1A:22:9F:E1,-84,csHod
18856,00:A3:8E:67:4C:81,-88,csHod
18856,08:4F:A9:10:4B:81,-89,csHod
23680,08:4F:A9:30:00:01,-41,csHod
23680,00:A3:8E:4E:29:A1,-51,csHod
23680,4C:77:6D:10:31:E1,-54,csHod
23680,08:4F:A9:39:6A:41,-55,csHod
23680,70:EA:1A:22:9F:21,-65,csHod
23680,08:4F:A9:39:68:21,-67,csHod
23680,08:4F:A9:2D:8A:A1,-74,csHod
23680,08:4F:A9:2D:8A:41,-75,csHod
23680,70:EA:1A:22:A9:41,-77,csHod
23680,00:A3:8E:67:4C:81,-84,csHod
28494,08:4F:A9:30:00:01,-44,csHod
28494,08:4F:A9:39:6A:41,-53,csHod
28494,00:A3:8E:4E:29:A1,-53,csHod
28494,4C:77:6D:10:31:E1,-53,csHod
28494,70:EA:1A:22:9F:21,-62,csHod
28494,08:4F:A9:39:68:21,-67,csHod
28494,08:4F:A9:2D:8A:A1,-76,csHod
28494,70:EA:1A:22:A9:41,-78,csHod
28494,08:4F:A9:2D:8A:41,-82,csHod
28494,00:A3:8E:67:4C:81,-84,csHod
33308,08:4F:A9:30:00:01,-41,csHod
33308,00:A3:8E:4E:29:A1,-51,csHod
33308,08:4F:A9:39:6A:41,-52,csHod
33308,4C:77:6D:10:31:E1,-52,csHod
33308,70:EA:1A:22:9F:21,-57,csHod
33308,08:4F:A9:2D:8A:41,-68,csHod
33308,08:4F:A9:39:68:21,-69,csHod
33308,08:4F:A9:2D:8A:A1,-71,csHod
33308,70:EA:1A:22:A9:41,-79,csHod
33308,00:A3:8E:67:4C:81,-86,csHod
33308,70:EA:1A:22:9F:E1,-86,csHod
33308,08:4F:A9:10:4B:81,-90,csHod
38333,08:4F:A9:30:00:01,-40,csHod
38333,4C:77:6D:10:31:E1,-50,csHod
38333,00:A3:8E:4E:29:A1,-51,csHod
38333,08:4F:A9:39:6A:41,-59,csHod
38333,70:EA:1A:22:9F:21,-61,csHod
38333,08:4F:A9:39:68:21,-68,csHod
38333,08:4F:A9:2D:8A:A1,-69,csHod
38333,08:4F:A9:2D:8A:41,-73,csHod
38333,70:EA:1A:22:A9:41,-79,csHod
38333,70:EA:1A:22:9F:E1,-86,csHod
38333,00:A3:8E:67:4C:81,-89,csHod
38333,08:4F:A9:10:4B:81,-91,csHod
43156,08:4F:A9:30:00:01,-41,csHod
43156,00:A3:8E:4E:29:A1,-50,csHod
43156,08:4F:A9:39:6A:41,-54,csHod
43156,4C:77:6D:10:31:E1,-55,csHod
43156,70:EA:1A:22:9F:21,-62,csHod
43156,08:4F:A9:39:68:21,-66,csHod
43156,08:4F:A9:2D:8A:A1,-70,csHod
43156,08:4F:A9:2D:8A:41,-73,csHod
43156,70:EA:1A:22:A9:41,-81,csHod
43156,00:A3:8E:67:4C:81,-84,csHod
43156,70:EA:1A:22:9F:E1,-88,csHod
43156,08:4F:A9:10:4B:81,-89,csHod
47981,08:4F:A9:30:00:01,-41,csHod
47981,00:A3:8E:4E:29:A1,-52,csHod
47981,4C:77:6D:10:31:E1,-54,csHod
47981,08:4F:A9:39:6A:41,-61,csHod
47981,70:EA:1A:22:9F:21,-63,csHod
47981,08:4F:A9:39:68:21,-63,csHod
47981,08:4F:A9:2D:8A:41,-72,csHod
47981,08:4F:A9:2D:8A:A1,-73,csHod
47981,70:EA:1A:22:A9:41,-76,csHod
47981,00:A3:8E:67:4C:81,-83,csHod
52995,08:4F:A9:30:00:01,-42,csHod
52995,00:A3:8E:4E:29:A1,-52,csHod
52995,4C:77:6D:10:31:E1,-52,csHod
52995,08:4F:A9:39:6A:41,-53,csHod
52995,08:4F:A9:39:68:21,-60,csHod
52995,70:EA:1A:22:9F:21,-61,csHod
52995,08:4F:A9:2D:8A:41,-72,csHod
52995,70:EA:1A:22:A9:41,-72,csHod
52995,08:4F:A9:2D:8A:A1,-80,csHod
52995,70:EA:1A:22:9F:E1,-87,csHod
57809,08:4F:A9:30:00:01,-40,csHod
57809,4C:77:6D:10:31:E1,-53,csHod
57809,08:4F:A9:39:6A:41,-55,csHod
57809,00:A3:8E:4E:29:A1,-57,csHod
57809,08:4F:A9:39:68:21,-63,csHod
57809,70:EA:1A:22:9F:21,-69,csHod
57809,70:EA:1A:22:A9:41,-73,csHod
57809,08:4F:A9:2D:8A:A1,-77,csHod
57809,08:4F:A9:2D:8A:41,-81,csHod
57809,70:EA:1A:22:9F:E1,-83,csHod
57809,00:A3:8E:67:4C:81,-87,csHod
62632,08:4F:A9:30:00:01,-43,csHod
62632,00:A3:8E:4E:29:A1,-52,csHod
62632,4C:77:6D:10:31:E1,-55,csHod
62632,08:4F:A9:39:6A:41,-56,csHod
62632,08:4F:A9:39:68:21,-64,csHod
62632,70:EA:1A:22:9F:21,-65,csHod
62632,08:4F:A9:2D:8A:41,-72,csHod
62632,08:4F:A9:2D:8A:A1,-74,csHod
62632,70:EA:1A:22:A9:41,-74,csHod
62632,70:EA:1A:22:9F:E1,-79,csHod
62632,00:A3:8E:67:4C:81,-84,csHod
67456,08:4F:A9:30:00:01,-42,csHod
67456,4C:77:6D:10:31:E1,-50,csHod
67456,00:A3:8E:4E:29:A1,-55,csHod
67456,08:4F:A9:39:6A:41,-60,csHod
67456,70:EA:1A:22:9F:21,-63,csHod
67456,08:4F:A9:39:68:21,-63,csHod
67456,08:4F:A9:2D:8A:41,-71,csHod
67456,08:4F:A9:2D:8A:A1,-75,csHod
67456,70:EA:1A:22:A9:41,-77,csHod
67456,70:EA:1A:22:9F:E1,-83,csHod
67456,00:A3:8E:67:4C:81,-86,csHod
72280,08:4F:A9:30:00:01,-41,csHod
72280,4C:77:6D:10:31:E1,-53,csHod
72280,00:A3:8E:4E:29:A1,-56,csHod
72280,08:4F:A9:39:6A:41,-63,csHod
72280,70:EA:1A:22:9F:21,-64,csHod
72280,08:4F:A9:39:68:21,-66,csHod
72280,08:4F:A9:2D:8A:41,-72,csHod
72280,70:EA:1A:22:A9:41,-76,csHod
72280,08:4F:A9:2D:8A:A1,-76,csHod
72280,70:EA:1A:22:9F:E1,-83,csHod
72280,00:A3:8E:67:4C:81,-86,csHod
77104,08:4F:A9:30:00:01,-41,csHod
77104,4C:77:6D:10:31:E1,-50,csHod
77104,00:A3:8E:4E:29:A1,-56,csHod
77104,08:4F:A9:39:6A:41,-60,csHod
77104,08:4F:A9:39:68:21,-65,csHod
77104,70:EA:1A:22:9F:21,-66,csHod
77104,08:4F:A9:2D:8A:41,-72,csHod
77104,08:4F:A9:2D:8A:A1,-74,csHod
77104,70:EA:1A:22:A9:41,-81,csHod
77104,00:A3:8E:67:4C:81,-84,csHod
77104,70:EA:1A:22:9F:E1,-84,csHod
81928,08:4F:A9:30:00:01,-43,csHod
81928,00:A3:8E:4E:29:A1,-50,csHod
81928,08:4F:A9:39:6A:41,-54,csHod
81928,4C:77:6D:10:31:E1,-54,csHod
81928,08:4F:A9:39:68:21,-62,csHod
81928,70:EA:1A:22:9F:21,-66,csHod
81928,08:4F:A9:2D:8A:41,-71,csHod
81928,70:EA:1A:22:A9:41,-73,csHod
81928,08:4F:A9:2D:8A:A1,-79,csHod
81928,70:EA:1A:22:9F:E1,-82,csHod
86741,08:4F:A9:30:00:01,-40,csHod
86741,00:A3:8E:4E:29:A1,-53,csHod
86741,4C:77:6D:10:31:E1,-53,csHod
86741,08:4F:A9:39:68:21,-63,csHod
86741,08:4F:A9:39:6A:41,-64,csHod
86741,70:EA:1A:22:9F:21,-66,csHod
86741,08:4F:A9:2D:8A:41,-69,csHod
86741,08:4F:A9:2D:8A:A1,-73,csHod
86741,70:EA:1A:22:A9:41,-80,csHod
86741,70:EA:1A:22:9F:E1,-82,csHod
86741,00:A3:8E:67:4C:81,-87,csHod
91565,08:4F:A9:30:00:01,-41,csHod
91565,00:A3:8E:4E:29:A1,-55,csHod
91565,4C:77:6D:10:31:E1,-55,csHod
91565,08:4F:A9:39:6A:41,-63,csHod
91565,08:4F:A9:39:68:21,-64,csHod
91565,70:EA:1A:22:9F:21,-66,csHod
91565,08:4F:A9:2D:8A:41,-69,csHod
91565,08:4F:A9:2D:8A:A1,-72,csHod
91565,70:EA:1A:22:9F:E1,-81,csHod
91565,70:EA:1A:22:A9:41,-83,csHod
91565,00:A3:8E:67:4C:81,-87,csHod
96389,08:4F:A9:30:00:01,-40,csHod
96389,00:A3:8E:4E:29:A1,-53,csHod
96389,4C:77:6D:10:31:E1,-54,csHod
96389,08:4F:A9:39:6A:41,-60,csHod
96389,08:4F:A9:39:68:21,-62,csHod
96389,70:EA:1A:22:9F:21,-66,csHod
96389,08:4F:A9:2D:8A:41,-69,csHod
96389,08:4F:A9:2D:8A:A1,-74,csHod
96389,70:EA:1A:22:9F:E1,-82,csHod
96389,70:EA:1A:22:A9:41,-83,csHod
96389,00:A3:8E:67:4C:81,-88,csHod
101213,08:4F:A9:30:00:01,-43,csHod
101213,4C:77:6D:10:31:E1,-52,csHod
101213,08:4F:A9:39:68:21,-60,csHod
101213,00:A3:8E:4E:29:A1,-61,csHod
101213,08:4F:A9:39:6A:41,-62,csHod
101213,70:EA:1A:22:9F:21,-64,csHod
101213,08:4F:A9:2D:8A:41,-71,csHod
101213,70:EA:1A:22:A9:41,-71,csHod
101213,08:4F:A9:2D:8A:A1,-76,csHod
101213,70:EA:1A:22:9F:E1,-82,csHod
101213,00:A3:8E:67:4C:81,-86,csHod
106037,08:4F:A9:30:00:01,-40,csHod
106037,00:A3:8E:4E:29:A1,-54,csHod
106037,08:4F:A9:39:6A:41,-55,csHod
106037,4C:77:6D:10:31:E1,-57,csHod
106037,08:4F:A9:39:68:21,-58,csHod
106037,70:EA:1A:22:9F:21,-65,csHod
106037,70:EA:1A:22:A9:41,-71,csHod
106037,08:4F:A9:2D:8A:41,-74,csHod
106037,08:4F:A9:2D:8A:A1,-78,csHod
106037,70:EA:1A:22:9F:E1,-79,csHod
106037,00:A3:8E:67:4C:81,-88,csHod
110861,08:4F:A9:39:6A:41,-46,csHod
110861,08:4F:A9:30:00:01,-51,csHod
110861,4C:77:6D:10:31:E1,-64,csHod
110861,00:A3:8E:4E:29:A1,-67,csHod
110861,70:EA:1A:22:9F:21,-70,csHod
110861,70:EA:1A:22:A9:41,-78,csHod
110861,08:4F:A9:2D:8A:41,-79,csHod
110861,08:4F:A9:2D:8A:A1,-80,csHod
110861,08:4F:A9:39:68:21,-81,csHod
110861,70:EA:1A:22:9F:E1,-83,csHod
115885,08:4F:A9:39:6A:41,-49,csHod
115885,08:4F:A9:30:00:01,-51,csHod
115885,00:A3:8E:4E:29:A1,-65,csHod
115885,4C:77:6D:10:31:E1,-68,csHod
115885,70:EA:1A:22:A9:41,-77,csHod
115885,08:4F:A9:2D:8A:41,-78,csHod
115885,08:4F:A9:39:68:21,-78,csHod
115885,70:EA:1A:22:9F:21,-83,csHod
115885,70:EA:1A:22:9F:E1,-84,csHod
115885,08:4F:A9:2D:8A:A1,-85,csHod
120708,08:4F:A9:39:6A:41,-49,csHod
120708,08:4F:A9:30:00:01,-52,csHod
120708,4C:77:6D:10:31:E1,-65,csHod
120708,00:A3:8E:4E:29:A1,-66,csHod
120708,08:4F:A9:39:68:21,-77,csHod
120708,08:4F:A9:2D:8A:41,-79,csHod
120708,70:EA:1A:22:A9:41,-79,csHod
120708,70:EA:1A:22:9F:21,-80,csHod
120708,08:4F:A9:2D:8A:A1,-81,csHod
120708,70:EA:1A:22:9F:E1,-84,csHod
125732,08:4F:A9:39:6A:41,-48,csHod
125732,08:4F:A9:30:00:01,-55,csHod
125732,00:A3:8E:4E:29:A1,-61,csHod
125732,4C:77:6D:10:31:E1,-68,csHod
125732,70:EA:1A:22:9F:21,-75,csHod
125732,08:4F:A9:2D:8A:41,-81,csHod
125732,70:EA:1A:22:A9:41,-81,csHod
125732,08:4F:A9:2D:8A:A1,-85,csHod
125732,70:EA:1A:22:9F:E1,-86,csHod
125732,08:4F:A9:39:68:21,-86,csHod
130757,08:4F:A9:39:6A:41,-50,csHod
130757,08:4F:A9:30:00:01,-52,csHod
130757,00:A3:8E:4E:29:A1,-65,csHod
130757,4C:77:6D:10:31:E1,-65,csHod
130757,70:EA:1A:22:9F:21,-73,csHod
130757,08:4F:A9:39:68:21,-80,csHod
130757,70:EA:1A:22:9F:E1,-82,csHod
130757,70:EA:1A:22:A9:41,-83,csHod
130757,08:4F:A9:2D:8A:A1,-83,csHod
130757,08:4F:A9:2D:8A:41,-84,csHod
135580,08:4F:A9:39:6A:41,-53,csHod
135580,08:4F:A9:30:00:01,-53,csHod
135580,00:A3:8E:4E:29:A1,-65,csHod
135580,4C:77:6D:10:31:E1,-66,csHod
135580,70:EA:1A:22:9F:21,-72,csHod
135580,70:EA:1A:22:A9:41,-76,csHod
135580,08:4F:A9:39:68:21,-79,csHod
135580,08:4F:A9:2D:8A:41,-81,csHod
135580,70:EA:1A:22:9F:E1,-86,csHod
140594,08:4F:A9:30:00:01,-50,csHod
140594,08:4F:A9:39:6A:41,-55,csHod
140594,00:A3:8E:4E:29:A1,-65,csHod
140594,4C:77:6D:10:31:E1,-66,csHod
140594,70:EA:1A:22:9F:21,-74,csHod
140594,08:4F:A9:39:68:21,-76,csHod
140594,70:EA:1A:22:A9:41,-78,csHod
140594,08:4F:A9:2D:8A:41,-82,csHod
140594,08:4F:A9:2D:8A:A1,-83,csHod
140594,70:EA:1A:22:9F:E1,-86,csHod
145618,08:4F:A9:39:6A:41,-49,csHod
145618,08:4F:A9:30:00:01,-52,csHod
145618,00:A3:8E:4E:29:A1,-65,csHod
145618,4C:77:6D:10:31:E1,-65,csHod
145618,70:EA:1A:22:9F:21,-76,csHod
145618,70:EA:1A:22:A9:41,-78,csHod
145618,08:4F:A9:39:68:21,-78,csHod
145618,08:4F:A9:2D:8A:41,-83,csHod
145618,70:EA:1A:22:9F:E1,-86,csHod
150431,08:4F:A9:39:6A:41,-48,csHod
150431,08:4F:A9:30:00:01,-49,csHod
150431,4C:77:6D:10:31:E1,-70,csHod
150431,00:A3:8E:4E:29:A1,-71,csHod
150431,70:EA:1A:22:A9:41,-73,csHod
150431,70:EA:1A:22:9F:21,-75,csHod
150431,08:4F:A9:39:68:21,-75,csHod
150431,08:4F:A9:2D:8A:41,-80,csHod
150431,08:4F:A9:2D:8A:A1,-85,csHod
150431,70:EA:1A:22:9F:E1,-86,csHod
155255,08:4F:A9:30:00:01,-51,csHod
155255,08:4F:A9:39:6A:41,-53,csHod
155255,00:A3:8E:4E:29:A1,-63,csHod
155255,4C:77:6D:10:31:E1,-65,csHod
155255,70:EA:1A:22:9F:21,-70,csHod
155255,70:EA:1A:22:A9:41,-77,csHod
155255,70:EA:1A:22:9F:E1,-83,csHod
155255,08:4F:A9:39:68:21,-84,csHod
155255,08:4F:A9:2D:8A:A1,-85,csHod
155255,00:A3:8E:67:4C:81,-86,csHod
155255,08:4F:A9:2D:8A:41,-87,csHod
160280,08:4F:A9:39:6A:41,-47,csHod
160280,08:4F:A9:30:00:01,-52,csHod
160280,00:A3:8E:4E:29:A1,-65,csHod
160280,4C:77:6D:10:31:E1,-65,csHod
160280,70:EA:1A:22:9F:21,-73,csHod
160280,08:4F:A9:39:68:21,-78,csHod
160280,08:4F:A9:2D:8A:41,-81,csHod
160280,08:4F:A9:2D:8A:A1,-82,csHod
160280,70:EA:1A:22:A9:41,-84,csHod
160280,70:EA:1A:22:9F:E1,-86,csHod
160280,00:A3:8E:67:4C:81,-88,csHod
165303,08:4F:A9:39:6A:41,-48,csHod
165303,08:4F:A9:30:00:01,-48,csHod
165303,00:A3:8E:4E:29:A1,-63,csHod
165303,4C:77:6D:10:31:E1,-67,csHod
165303,70:EA:1A:22:9F:21,-70,csHod
165303,08:4F:A9:39:68:21,-78,csHod
165303,08:4F:A9:2D:8A:41,-79,csHod
165303,70:EA:1A:22:A9:41,-80,csHod
165303,70:EA:1A:22:9F:E1,-81,csHod
165303,08:4F:A9:2D:8A:A1,-82,csHod
165303,00:A3:8E:67:4C:81,-88,csHod
170328,08:4F:A9:30:00:01,-51,csHod
170328,08:4F:A9:39:6A:41,-54,csHod
170328,00:A3:8E:4E:29:A1,-61,csHod
170328,4C:77:6D:10:31:E1,-62,csHod
170328,08:4F:A9:2D:8A:41,-76,csHod
170328,08:4F:A9:39:68:21,-78,csHod
170328,70:EA:1A:22:A9:41,-80,csHod
170328,70:EA:1A:22:9F:21,-81,csHod
170328,08:4F:A9:2D:8A:A1,-85,csHod
175342,08:4F:A9:39:6A:41,-52,csHod
175342,08:4F:A9:30:00:01,-52,csHod
175342,00:A3:8E:4E:29:A1,-67,csHod
175342,4C:77:6D:10:31:E1,-71,csHod
175342,70:EA:1A:22:A9:41,-74,csHod
175342,70:EA:1A:22:9F:21,-75,csHod
175342,08:4F:A9:39:68:21,-79,csHod
175342,08:4F:A9:2D:8A:A1,-84,csHod
175342,70:EA:1A:22:9F:E1,-85,csHod
175342,08:4F:A9:2D:8A:41,-88,csHod
180366,08:4F:A9:39:6A:41,-51,csHod
180366,08:4F:A9:30:00:01,-52,csHod
180366,00:A3:8E:4E:29:A1,-65,csHod
180366,4C:77:6D:10:31:E1,-67,csHod
180366,70:EA:1A:22:9F:21,-73,csHod
180366,70:EA:1A:22:A9:41,-79,csHod
180366,08:4F:A9:2D:8A:41,-81,csHod
180366,08:4F:A9:39:68:21,-86,csHod
180366,08:4F:A9:2D:8A:A1,-87,csHod
180366,00:A3:8E:67:4C:81,-88,csHod
180366,70:EA:1A:22:9F:E1,-88,csHod
185390,08:4F:A9:39:6A:41,-52,csHod
185390,08:4F:A9:30:00:01,-55,csHod
185390,00:A3:8E:4E:29:A1,-63,csHod
185390,70:EA:1A:22:9F:21,-70,csHod
185390,4C:77:6D:10:31:E1,-71,csHod
185390,08:4F:A9:39:68:21,-80,csHod
185390,08:4F:A9:2D:8A:41,-83,csHod
185390,70:EA:1A:22:A9:41,-83,csHod
185390,70:EA:1A:22:9F:E1,-84,csHod
185390,08:4F:A9:2D:8A:A1,-84,csHod
190213,08:4F:A9:39:6A:41,-51,csHod
190213,08:4F:A9:30:00:01,-52,csHod
190213,4C:77:6D:10:31:E1,-68,csHod
190213,00:A3:8E:4E:29:A1,-72,csHod
190213,70:EA:1A:22:9F:21,-74,csHod
190213,70:EA:1A:22:A9:41,-78,csHod
190213,08:4F:A9:39:68:21,-79,csHod
190213,08:4F:A9:2D:8A:41,-84,csHod
190213,70:EA:1A:22:9F:E1,-86,csHod
190213,08:4F:A9:2D:8A:A1,-88,csHod
195037,08:4F:A9:39:6A:41,-47,csHod
195037,08:4F:A9:30:00:01,-53,csHod
195037,4C:77:6D:10:31:E1,-66,csHod
195037,00:A3:8E:4E:29:A1,-70,csHod
195037,70:EA:1A:22:9F:21,-73,csHod
195037,08:4F:A9:2D:8A:41,-78,csHod
195037,08:4F:A9:39:68:21,-78,csHod
195037,70:EA:1A:22:A9:41,-81,csHod
195037,08:4F:A9:2D:8A:A1,-84,csHod
199850,08:4F:A9:39:6A:41,-49,csHod
199850,08:4F:A9:30:00:01,-52,csHod
199850,00:A3:8E:4E:29:A1,-64,csHod
199850,4C:77:6D:10:31:E1,-65,csHod
199850,70:EA:1A:22:9F:21,-73,csHod
199850,70:EA:1A:22:A9:41,-79,csHod
199850,08:4F:A9:2D:8A:41,-81,csHod
199850,08:4F:A9:39:68:21,-85,csHod
199850,70:EA:1A:22:9F:E1,-89,csHod
204663,08:4F:A9:39:6A:41,-48,csHod
204663,08:4F:A9:30:00:01,-50,csHod
204663,00:A3:8E:4E:29:A1,-65,csHod
204663,4C:77:6D:10:31:E1,-68,csHod
204663,70:EA:1A:22:9F:21,-74,csHod
204663,70:EA:1A:22:A9:41,-76,csHod
204663,08:4F:A9:2D:8A:41,-81,csHod
204663,08:4F:A9:39:68:21,-81,csHod
204663,70:EA:1A:22:9F:E1,-84,csHod
204663,08:4F:A9:2D:8A:A1,-85,csHod
209687,08:4F:A9:39:6A:41,-38,csHod
209687,00:A3:8E:4E:29:A1,-52,csHod
209687,08:4F:A9:30:00:01,-62,csHod
209687,70:EA:1A:22:A9:41,-77,csHod
209687,70:EA:1A:22:9F:E1,-79,csHod
209687,4C:77:6D:10:31:E1,-79,csHod
209687,08:4F:A9:2D:8A:41,-81,csHod
209687,08:4F:A9:39:68:21,-87,csHod
214701,08:4F:A9:39:6A:41,-34,csHod
214701,08:4F:A9:30:00:01,-69,csHod
214701,70:EA:1A:22:9F:E1,-79,csHod
214701,00:A3:8E:4E:29:A1,-87,csHod
214701,70:EA:1A:22:A9:41,-87,csHod
219704,08:4F:A9:39:6A:41,-37,csHod
219704,08:4F:A9:30:00:01,-70,csHod
219704,70:EA:1A:22:9F:E1,-72,csHod
219704,4C:77:6D:10:31:E1,-83,csHod
219704,00:A3:8E:4E:29:A1,-87,csHod
224507,08:4F:A9:39:6A:41,-34,csHod
224507,70:EA:1A:22:9F:E1,-70,csHod
224507,08:4F:A9:30:00:01,-73,csHod
224507,00:A3:8E:4E:29:A1,-83,csHod
224507,4C:77:6D:10:31:E1,-85,csHod
229310,08:4F:A9:39:6A:41,-34,csHod
229310,70:EA:1A:22:9F:E1,-70,csHod
229310,08:4F:A9:30:00:01,-72,csHod
229310,00:A3:8E:4E:29:A1,-85,csHod
229310,4C:77:6D:10:31:E1,-86,csHod
234113,08:4F:A9:39:6A:41,-34,csHod
234113,70:EA:1A:22:9F:E1,-70,csHod
234113,08:4F:A9:30:00:01,-73,csHod
234113,00:A3:8E:4E:29:A1,-87,csHod
234113,4C:77:6D:10:31:E1,-87,csHod
238916,08:4F:A9:39:6A:41,-34,csHod
238916,08:4F:A9:30:00:01,-69,csHod
238916,70:EA:1A:22:9F:E1,-70,csHod
238916,00:A3:8E:4E:29:A1,-83,csHod
238916,4C:77:6D:10:31:E1,-85,csHod
243919,08:4F:A9:39:6A:41,-34,csHod
243919,70:EA:1A:22:9F:E1,-71,csHod
243919,08:4F:A9:30:00:01,-74,csHod
243919,00:A3:8E:4E:29:A1,-84,csHod
243919,4C:77:6D:10:31:E1,-85,csHod
248922,08:4F:A9:39:6A:41,-34,csHod
248922,70:EA:1A:22:9F:E1,-70,csHod
248922,08:4F:A9:30:00:01,-70,csHod
248922,00:A3:8E:4E:29:A1,-82,csHod
248922,4C:77:6D:10:31:E1,-86,csHod
253925,08:4F:A9:39:6A:41,-36,csHod
253925,08:4F:A9:30:00:01,-70,csHod
253925,70:EA:1A:22:9F:E1,-72,csHod
253925,00:A3:8E:4E:29:A1,-86,csHod
253925,4C:77:6D:10:31:E1,-87,csHod
258929,08:4F:A9:39:6A:41,-35,csHod
258929,08:4F:A9:30:00:01,-67,csHod
258929,70:EA:1A:22:9F:E1,-70,csHod
258929,4C:77:6D:10:31:E1,-83,csHod
258929,00:A3:8E:4E:29:A1,-84,csHod
258929,70:EA:1A:22:A9:41,-85,csHod
258929,08:4F:A9:39:68:21,-89,csHod
263742,08:4F:A9:39:6A:41,-42,csHod
263742,08:4F:A9:30:00:01,-64,csHod
263742,70:EA:1A:22:9F:E1,-71,csHod
263742,00:A3:8E:4E:29:A1,-79,csHod
263742,00:A3:8E:67:4C:81,-81,csHod
263742,08:4F:A9:39:68:21,-88,csHod
268746,08:4F:A9:39:6A:41,-44,csHod
268746,08:4F:A9:30:00:01,-62,csHod
268746,70:EA:1A:22:9F:E1,-71,csHod
268746,00:A3:8E:4E:29:A1,-78,csHod
268746,4C:77:6D:10:31:E1,-79,csHod
268746,00:A3:8E:67:4C:81,-83,csHod
268746,70:EA:1A:22:A9:41,-85,csHod
268746,08:4F:A9:39:68:21,-86,csHod
268746,70:EA:1A:22:9F:21,-89,csHod
273760,08:4F:A9:39:6A:41,-47,csHod
273760,08:4F:A9:30:00:01,-62,csHod
273760,70:EA:1A:22:9F:E1,-71,csHod
273760,4C:77:6D:10:31:E1,-78,csHod
273760,00:A3:8E:4E:29:A1,-81,csHod
273760,00:A3:8E:67:4C:81,-83,csHod
273760,70:EA:1A:22:A9:41,-85,csHod
273760,08:4F:A9:39:68:21,-87,csHod
273760,70:EA:1A:22:9F:21,-88,csHod
278774,08:4F:A9:39:6A:41,-46,csHod
278774,08:4F:A9:30:00:01,-62,csHod
278774,70:EA:1A:22:9F:E1,-71,csHod
278774,4C:77:6D:10:31:E1,-78,csHod
278774,70:EA:1A:22:A9:41,-82,csHod
278774,00:A3:8E:67:4C:81,-83,csHod
278774,00:A3:8E:4E:29:A1,-83,csHod
278774,70:EA:1A:22:9F:21,-88,csHod
278774,08:4F:A9:39:68:21,-89,csHod
283788,08:4F:A9:39:6A:41,-50,csHod
283788,08:4F:A9:30:00:01,-59,csHod
283788,70:EA:1A:22:9F:E1,-71,csHod
283788,00:A3:8E:4E:29:A1,-80,csHod
283788,4C:77:6D:10:31:E1,-81,csHod
283788,00:A3:8E:67:4C:81,-82,csHod
283788,70:EA:1A:22:A9:41,-85,csHod
283788,70:EA:1A:22:9F:21,-90,csHod
288802,08:4F:A9:39:6A:41,-42,csHod
288802,08:4F:A9:30:00:01,-60,csHod
288802,70:EA:1A:22:9F:E1,-69,csHod
288802,4C:77:6D:10:31:E1,-79,csHod
288802,70:EA:1A:22:A9:41,-80,csHod
288802,00:A3:8E:4E:29:A1,-82,csHod
288802,70:EA:1A:22:9F:21,-87,csHod
288802,00:A3:8E:67:4C:81,-88,csHod
288802,08:4F:A9:39:68:21,-90,csHod
293615,08:4F:A9:39:6A:41,-49,csHod
293615,08:4F:A9:30:00:01,-57,csHod
293615,70:EA:1A:22:9F:E1,-68,csHod
293615,4C:77:6D:10:31:E1,-74,csHod
293615,70:EA:1A:22:A9:41,-79,csHod
293615,00:A3:8E:4E:29:A1,-83,csHod
293615,00:A3:8E:67:4C:81,-84,csHod
293615,08:4F:A9:39:68:21,-84,csHod
293615,70:EA:1A:22:9F:21,-89,csHod
298428,08:4F:A9:39:6A:41,-40,csHod
298428,08:4F:A9:30:00:01,-63,csHod
298428,70:EA:1A:22:9F:E1,-77,csHod
298428,4C:77:6D:10:31:E1,-82,csHod
298428,00:A3:8E:4E:29:A1,-85,csHod
298428,70:EA:1A:22:A9:41,-85,csHod
303231,08:4F:A9:39:6A:41,-39,csHod
303231,08:4F:A9:30:00:01,-65,csHod
303231,70:EA:1A:22:9F:E1,-77,csHod
303231,70:EA:1A:22:A9:41,-78,csHod
303231,4C:77:6D:10:31:E1,-79,csHod
303231,00:A3:8E:4E:29:A1,-85,csHod
308234,08:4F:A9:39:6A:41,-44,csHod
308234,08:4F:A9:30:00:01,-57,csHod
308234,70:EA:1A:22:9F:E1,-78,csHod
308234,4C:77:6D:10:31:E1,-79,csHod
308234,00:A3:8E:4E:29:A1,-83,csHod
308234,08:4F:A9:39:68:21,-83,csHod
308234,70:EA:1A:22:A9:41,-84,csHod
308234,70:EA:1A:22:9F:21,-87,csHod
313047,08:4F:A9:39:6A:41,-58,csHod
313047,00:A3:8E:4E:29:A1,-58,csHod
313047,08:4F:A9:30:00:01,-61,csHod
313047,70:EA:1A:22:A9:41,-70,csHod
313047,4C:77:6D:10:31:E1,-72,csHod
313047,00:A3:8E:67:4C:81,-87,csHod
313047,70:EA:1A:22:9F:21,-88,csHod
313047,08:4F:A9:39:68:21,-90,csHod
317860,08:4F:A9:39:6A:41,-58,csHod
