timestamp_ms,az,label
93680,10.53,walking
93700,10.39,walking
93720,9.47,walking
93740,9.03,walking
93760,8.95,walking
93780,8.96,walking
93800,9.36,walking
93820,9.37,walking
93840,9.35,walking
93860,9.34,walking
93880,9.82,walking
93900,10.37,walking
93920,10.5,walking
93940,10.19,walking
93960,10.15,walking
93980,10.73,walking
94000,11.07,walking
94020,10.92,walking
94040,10.68,walking
94060,11.2,walking
94080,12.38,walking
94100,12.82,walking
94120,12.62,walking
94140,11.91,walking
94160,10.81,walking
94180,9.96,walking
94200,9.74,walking
94220,9.9,walking
94240,10.09,walking
94260,10.5,walking
94280,10.89,walking
94300,10.6,walking
94320,9.89,walking
94340,9.19,walking
94360,8.58,walking
94380,8.48,walking
94400,8.57,walking
94420,8.7,walking
94440,9.04,walking
94460,9.41,walking
94480,9.84,walking
94500,10.15,walking
94520,10.46,walking
94540,10.55,walking
94560,10.84,walking
94580,10.98,walking
94600,11.12,walking
94620,11.06,walking
94640,11.16,walking
94660,10.98,walking
94680,10.7,walking
94700,11.02,walking
94720,11.58,walking
94740,11.99,walking
94760,12.48,walking
94780,12.56,walking
94800,11.25,walking
94820,9.78,walking
94840,9.01,walking
94860,8.81,walking
94880,9.11,walking
94900,9.68,walking
94920,10.34,walking
94940,10.95,walking
94960,11.61,walking
94980,11.29,walking
95000,10.25,walking
95020,9.34,walking
95040,9.12,walking
95060,9.12,walking
95080,8.95,walking
95100,8.88,walking
95120,8.9,walking
95140,9.11,walking
95160,9.46,walking
95180,9.97,walking
95200,10.32,walking
95220,10.45,walking
95240,10.34,walking
95260,10.32,walking
95280,10.4,walking
95300,10.61,walking
95320,10.87,walking
95340,10.99,walking
95360,11.01,walking
95380,11.38,walking
95400,12.44,walking
95420,13.83,walking
95440,13.74,walking
95460,12.42,walking
95480,10.83,walking
95500,9.61,walking
95520,9.25,walking
95540,9.23,walking
95560,9.77,walking
95580,10.59,walking
95600,11.26,walking
95620,10.9,walking
95640,9.82,walking
95660,8.9,walking
95680,8.48,walking
95700,8.26,walking
95720,8.44,walking
95740,8.84,walking
95760,9.43,walking
95780,9.67,walking
95800,9.86,walking
95820,9.95,walking
95840,10.23,walking
95860,10.2,walking
95880,10.16,walking
95900,10.07,walking
95920,9.84,walking
95940,10.05,walking
95960,10.63,walking
95980,11.14,walking
96000,11.43,walking
96020,11.49,walking
96040,11.65,walking
96060,12.07,walking
96080,12.16,walking
96100,12.49,walking
96120,12.57,walking
96140,12.08,walking
96160,11.02,walking
96180,9.87,walking
96200,9.76,walking
96220,10.06,walking
96240,10.15,walking
96260,10.3,walking
96280,10.28,walking
96300,10.05,walking
96320,9.81,walking
96340,9.56,walking
96360,9.08,walking
96380,8.45,walking
96400,8.35,walking
96420,8.93,walking
96440,9.55,walking
96460,9.73,walking
96480,9.63,walking
96500,9.44,walking
96520,9.23,walking
96540,9.06,walking
96560,9.39,walking
96580,9.87,walking
96600,10.1,walking
96620,10.54,walking
96640,11.02,walking
96660,11.49,walking
96680,11.7,walking
96700,11.49,walking
96720,11.97,walking
96740,12.95,walking
96760,13.34,walking
96780,12.66,walking
96800,11.29,walking
96820,10.12,walking
96840,9.67,walking
96860,9.78,walking
96880,9.89,walking
96900,9.95,walking
96920,10.52,walking
96940,10.97,walking
96960,10.69,walking
96980,9.69,walking
97000,8.69,walking
97020,8.41,walking
97040,8.48,walking
97060,8.62,walking
97080,8.45,walking
97100,8.79,walking
97120,9.35,walking
97140,9.75,walking
97160,10.12,walking
97180,10.55,walking
97200,10.86,walking
97220,11.02,walking
97240,10.96,walking
97260,11.04,walking
97280,11.12,walking
97300,11.51,walking
97320,12.39,walking
97340,13.77,walking
97360,13.97,walking
97380,12.63,walking
97400,11.25,walking
97420,9.89,walking
97440,8.62,walking
97460,8.03,walking
97480,8.32,walking
97500,9.02,walking
97520,9.7,walking
97540,10.69,walking
97560,11.84,walking
97580,12.45,walking
97600,11.51,walking
97620,10.3,walking
97640,9.81,walking
97660,9.84,walking
97680,9.46,walking
97700,8.95,walking
97720,8.57,walking
97740,8.7,walking
97760,9.17,walking
97780,9.29,walking
97800,9.16,walking
97820,9.49,walking
97840,9.71,walking
97860,9.92,walking
97880,10.32,walking
97900,10.95,walking
97920,11.51,walking
97940,11.65,walking
97960,11.5,walking
97980,11.41,walking
98000,11.98,walking
98020,12.5,walking
98040,12.56,walking
98060,11.82,walking
98080,10.96,walking
98100,10.44,walking
98120,10.02,walking
98140,10.2,walking
98160,10.46,walking
98180,10.56,walking
98200,10.3,walking
98220,9.96,walking
98240,9.26,walking
98260,8.62,walking
98280,8.37,walking
98300,8.41,walking
98320,8.66,walking
98340,9.25,walking
98360,9.85,walking
98380,10.33,walking
98400,10.68,walking
98420,10.87,walking
98440,10.97,walking
98460,11.03,walking
98480,10.99,walking
98500,10.94,walking
98520,10.77,walking
98540,10.9,walking
98560,11.0,walking
98580,10.95,walking
98600,11.17,walking
98620,11.86,walking
98640,11.94,walking
98660,12.38,walking
98680,12.88,walking
98700,11.99,walking
98720,9.86,walking
98740,8.77,walking
98760,8.83,walking
98780,9.16,walking
98800,9.69,walking
98820,10.2,walking
98840,10.63,walking
98860,10.66,walking
98880,10.4,walking
98900,9.72,walking
98920,8.93,walking
98940,8.83,walking
98960,9.11,walking
98980,9.52,walking
99000,9.62,walking
99020,9.59,walking
99040,9.5,walking
99060,9.49,walking
99080,9.7,walking
99100,10.05,walking
99120,10.31,walking
99140,10.55,walking
99160,10.83,walking
99180,11.17,walking
99200,11.75,walking
99220,11.88,walking
99240,11.48,walking
99260,11.35,walking
99280,12.08,walking
99300,12.69,walking
99320,12.69,walking
99340,11.96,walking
99360,10.64,walking
99380,9.6,walking
99400,9.39,walking
99420,9.63,walking
99440,9.98,walking
99460,10.48,walking
99480,10.48,walking
99500,10.25,walking
99520,9.6,walking
99540,8.76,walking
99560,8.18,walking
99580,8.15,walking
99600,8.37,walking
99620,9.02,walking
99640,9.91,walking
99660,10.48,walking
99680,10.53,walking
99700,10.6,walking
99720,10.86,walking
99740,11.02,walking
99760,11.17,walking
99780,11.19,walking
99800,10.95,walking
99820,10.82,walking
99840,11.06,walking
99860,11.12,walking
99880,11.36,walking
99900,11.68,walking
99920,11.62,walking
99940,12.24,walking
99960,13.19,walking
99980,12.58,walking
100000,10.39,walking
100020,8.98,walking
100040,8.64,walking
100060,9.1,walking
100080,9.64,walking
100100,10.15,walking
100120,10.61,walking
100140,10.51,walking
100160,9.93,walking
100180,9.54,walking
100200,9.05,walking
100220,8.68,walking
100240,8.97,walking
100260,9.43,walking
100280,9.66,walking
100300,9.62,walking
100320,9.56,walking
100340,9.72,walking
100360,9.83,walking
100380,9.97,walking
100400,10.15,walking
100420,10.25,walking
100440,10.48,walking
100460,11.09,walking
100480,11.54,walking
100500,11.45,walking
100520,11.44,walking
100540,12.39,walking
100560,13.22,walking
100580,13.41,walking
100600,12.76,walking
100620,11.15,walking
100640,9.79,walking
100660,9.33,walking
100680,9.23,walking
100700,9.45,walking
100720,9.82,walking
100740,10.49,walking
100760,10.82,walking
100780,10.48,walking
100800,9.55,walking
100820,8.82,walking
100840,8.62,walking
100860,8.49,walking
100880,8.61,walking
100900,9.0,walking
100920,9.48,walking
100940,9.88,walking
100960,10.15,walking
100980,10.36,walking
101000,10.61,walking
101020,11.05,walking
101040,11.14,walking
101060,11.15,walking
101080,11.16,walking
101100,11.16,walking
101120,11.17,walking
101140,10.89,walking
101160,11.09,walking
101180,11.89,walking
101200,12.3,walking
101220,13.47,walking
101240,13.63,walking
101260,11.91,walking
101280,9.89,walking
101300,9.04,walking
101320,8.97,walking
101340,9.11,walking
101360,9.34,walking
101380,9.74,walking
101400,10.25,walking
101420,10.39,walking
101440,10.07,walking
101460,9.36,walking
101480,9.08,walking
101500,9.27,walking
101520,9.53,walking
101540,9.62,walking
101560,9.39,walking
101580,9.32,walking
101600,9.22,walking
101620,9.35,walking
101640,9.74,walking
101660,9.91,walking
101680,10.11,walking
101700,10.4,walking
101720,10.6,walking
101740,10.94,walking
101760,11.16,walking
101780,11.08,walking
101800,11.2,walking
101820,12.13,walking
101840,12.98,walking
101860,13.0,walking
101880,12.16,walking
101900,10.92,walking
101920,10.03,walking
101940,9.81,walking
101960,9.81,walking
101980,10.32,walking
102000,10.76,walking
102020,10.52,walking
102040,9.78,walking
102060,9.19,walking
102080,9.03,walking
102100,8.55,walking
102120,8.41,walking
102140,8.66,walking
102160,9.46,walking
102180,9.71,walking
102200,9.88,walking
102220,10.19,walking
102240,10.52,walking
102260,10.73,walking
102280,10.85,walking
102300,10.72,walking
102320,10.68,walking
102340,11.0,walking
102360,11.21,walking
102380,11.38,walking
102400,11.26,walking
102420,11.36,walking
102440,11.87,walking
102460,11.91,walking
102480,12.25,walking
102500,12.35,walking
102520,10.91,walking
102540,9.73,walking
102560,9.31,walking
102580,9.22,walking
102600,9.42,walking
102620,10.42,walking
102640,11.39,walking
102660,11.56,walking
102680,10.87,walking
102700,10.01,walking
102720,9.19,walking
102740,9.02,walking
102760,8.98,walking
102780,8.95,walking
102800,9.12,walking
102820,9.62,walking
102840,9.79,walking
102860,9.73,walking
102880,9.48,walking
102900,9.66,walking
102920,9.95,walking
102940,10.09,walking
102960,10.14,walking
102980,10.23,walking
103000,10.86,walking
103020,11.41,walking
103040,11.45,walking
103060,11.36,walking
103080,11.74,walking
103100,12.52,walking
103120,12.7,walking
103140,12.3,walking
103160,11.28,walking
103180,10.2,walking
103200,9.84,walking
103220,9.85,walking
103240,9.84,walking
103260,9.91,walking
103280,10.27,walking
103300,10.36,walking
103320,10.32,walking
103340,9.45,walking
103360,8.59,walking
103380,8.38,walking
103400,8.45,walking
103420,8.62,walking
103440,8.91,walking
103460,9.38,walking
103480,9.92,walking
103500,10.22,walking
103520,10.34,walking
103540,10.52,walking
103560,10.58,walking
103580,11.04,walking
103600,11.36,walking
103620,11.14,walking
103640,11.19,walking
103660,11.32,walking
103680,11.19,walking
103700,10.9,walking
103720,11.43,walking
103740,12.24,walking
103760,12.23,walking
103780,12.56,walking
103800,12.46,walking
103820,10.97,walking
103840,9.45,walking
103860,8.86,walking
103880,8.85,walking
103900,9.41,walking
103920,10.21,walking
103940,10.48,walking
103960,10.44,walking
103980,9.85,walking
104000,9.32,walking
104020,8.91,walking
104040,8.65,walking
104060,8.65,walking
104080,8.83,walking
104100,9.36,walking
104120,9.62,walking
104140,9.73,walking
104160,9.59,walking
104180,9.76,walking
104200,10.24,walking
104220,10.58,walking
104240,10.69,walking
104260,10.65,walking
104280,10.97,walking
104300,11.44,walking
104320,11.58,walking
104340,11.38,walking
104360,11.93,walking
104380,12.77,walking
104400,13.27,walking
104420,12.73,walking
104440,11.29,walking
104460,9.91,walking
104480,9.4,walking
104500,9.7,walking
104520,9.84,walking
104540,10.34,walking
104560,10.51,walking
104580,10.21,walking
104600,9.67,walking
104620,8.94,walking
104640,8.36,walking
104660,8.28,walking
104680,8.54,walking
104700,9.12,walking
104720,9.48,walking
104740,9.7,walking
104760,9.96,walking
104780,10.42,walking
104800,10.79,walking
104820,11.16,walking
104840,11.03,walking
104860,10.9,walking
104880,11.07,walking
104900,11.23,walking
104920,11.32,walking
104940,11.2,walking
104960,10.82,walking
104980,10.86,walking
105000,11.52,walking
105020,11.88,walking
105040,12.36,walking
105060,12.52,walking
105080,11.51,walking
105100,9.96,walking
105120,9.15,walking
105140,9.21,walking
105160,9.57,walking
105180,9.86,walking
105200,10.18,walking
105220,10.47,walking
105240,10.42,walking
105260,9.59,walking
105280,8.9,walking
105300,8.71,walking
105320,9.04,walking
105340,9.3,walking
105360,9.36,walking
105380,9.27,walking
105400,9.16,walking
105420,9.46,walking
105440,10.03,walking
105460,10.22,walking
105480,10.07,walking
105500,10.21,walking
105520,10.58,walking
105540,10.84,walking
105560,10.97,walking
105580,10.71,walking
105600,10.63,walking
105620,11.21,walking
105640,12.57,walking
105660,13.71,walking
105680,13.97,walking
105700,13.55,walking
105720,12.0,walking
105740,10.45,walking
105760,9.69,walking
105780,9.17,walking
105800,9.02,walking
105820,9.51,walking
105840,10.0,walking
105860,10.34,walking
105880,10.24,walking
105900,9.11,walking
105920,8.34,walking
105940,8.09,walking
105960,8.06,walking
105980,8.47,walking
106000,9.31,walking
106020,9.59,walking
106040,9.8,walking
106060,10.44,walking
106080,11.03,walking
106100,11.11,walking
106120,11.0,walking
106140,11.0,walking
106160,11.09,walking
106180,11.13,walking
106200,11.05,walking
106220,10.93,walking
106240,10.58,walking
106260,10.78,walking
106280,11.77,walking
106300,12.22,walking
106320,12.71,walking
106340,12.97,walking
106360,12.0,walking
106380,10.09,walking
106400,9.17,walking
106420,9.2,walking
106440,9.75,walking
106460,10.34,walking
106480,11.09,walking
106500,11.28,walking
106520,10.75,walking
106540,9.9,walking
106560,9.0,walking
106580,8.75,walking
106600,8.9,walking
106620,9.15,walking
106640,9.21,walking
106660,9.39,walking
106680,9.56,walking
106700,9.67,walking
106720,9.45,walking
106740,9.45,walking
106760,9.44,walking
106780,9.94,walking
106800,10.39,walking
106820,10.57,walking
106840,10.69,walking
106860,11.01,walking
106880,11.4,walking
106900,11.58,walking
106920,12.05,walking
106940,12.6,walking
106960,12.71,walking
106980,12.38,walking
107000,11.66,walking
107020,10.58,walking
107040,10.0,walking
107060,10.17,walking
107080,10.61,walking
107100,10.9,walking
107120,11.01,walking
107140,10.8,walking
107160,10.01,walking
107180,9.24,walking
107200,9.05,walking
107220,8.81,walking
107240,8.6,walking
107260,8.58,walking
107280,8.97,walking
107300,9.4,walking
107320,9.65,walking
107340,9.7,walking
107360,10.01,walking
107380,10.36,walking
107400,10.78,walking
107420,10.96,walking
107440,10.96,walking
107460,11.18,walking
107480,11.42,walking
107500,11.41,walking
107520,11.25,walking
107540,11.11,walking
107560,11.27,walking
107580,11.47,walking
107600,11.67,walking
107620,12.65,walking
107640,13.16,walking
107660,11.77,walking
107680,9.64,walking
107700,8.87,walking
107720,8.87,walking
107740,9.03,walking
107760,9.75,walking
107780,10.35,walking
107800,10.81,walking
107820,10.82,walking
107840,10.18,walking
107860,9.3,walking
107880,8.51,walking
107900,8.43,walking
107920,8.95,walking
107940,9.26,walking
107960,9.51,walking
107980,9.42,walking
108000,9.4,walking
108020,9.78,walking
108040,10.13,walking
108060,10.36,walking
108080,10.31,walking
108100,10.29,walking
108120,10.42,walking
108140,11.0,walking
108160,11.24,walking
108180,10.97,walking
108200,11.08,walking
108220,11.97,walking
108240,12.81,walking
108260,12.62,walking
108280,12.18,walking
108300,11.57,walking
108320,10.43,walking
108340,9.68,walking
108360,9.76,walking
108380,10.14,walking
108400,10.41,walking
108420,10.92,walking
108440,11.34,walking
108460,11.0,walking
108480,9.83,walking
108500,8.77,walking
108520,8.36,walking
108540,8.41,walking
108560,8.64,walking
108580,8.8,walking
108600,9.12,walking
108620,9.55,walking
108640,10.08,walking
108660,10.28,walking
108680,10.31,walking
108700,10.66,walking
108720,10.7,walking
108740,10.63,walking
108760,10.66,walking
108780,10.68,walking
108800,10.86,walking
108820,10.94,walking
108840,10.97,walking
108860,11.41,walking
108880,12.21,walking
108900,12.84,walking
108920,13.36,walking
108940,12.82,walking
108960,10.99,walking
108980,9.17,walking
109000,8.57,walking
109020,8.83,walking
109040,9.5,walking
109060,10.86,walking
109080,11.55,walking
109100,11.38,walking
109120,10.63,walking
109140,9.57,walking
109160,8.56,walking
109180,8.17,walking
109200,8.51,walking
109220,8.95,walking
109240,9.29,walking
109260,9.42,walking
109280,9.4,walking
109300,9.45,walking
109320,9.63,walking
109340,9.72,walking
109360,9.72,walking
109380,9.94,walking
109400,10.19,walking
109420,10.69,walking
109440,11.18,walking
109460,11.34,walking
109480,11.21,walking
109500,11.73,walking
109520,12.49,walking
109540,12.96,walking
109560,12.74,walking
109580,12.39,walking
109600,11.3,walking
109620,10.09,walking
109640,9.92,walking
109660,10.05,walking
109680,10.22,walking
109700,10.3,walking
109720,10.29,walking
109740,10.1,walking
109760,9.6,walking
109780,9.0,walking
109800,8.65,walking
109820,8.38,walking
109840,8.31,walking
109860,8.46,walking
109880,8.97,walking
109900,9.61,walking
109920,9.92,walking
109940,10.17,walking
109960,10.3,walking
109980,10.55,walking
110000,11.02,walking
110020,11.2,walking
110040,11.11,walking
110060,11.21,walking
110080,11.51,walking
110100,11.42,walking
110120,11.35,walking
110140,11.27,walking
110160,11.79,walking
110180,12.25,walking
110200,12.56,walking
110220,13.03,walking
110240,12.61,walking
110260,10.66,walking
110280,9.21,walking
110300,8.67,walking
110320,8.85,walking
110340,9.58,walking
110360,10.06,walking
110380,10.54,walking
110400,10.4,walking
110420,9.93,walking
110440,9.2,walking
110460,8.56,walking
110480,8.38,walking
110500,8.6,walking
110520,9.0,walking
110540,9.28,walking
110560,9.45,walking
110580,9.68,walking
110600,9.87,walking
110620,10.03,walking
110640,10.16,walking
110660,10.22,walking
110680,10.35,walking
110700,10.9,walking
110720,11.42,walking
110740,11.61,walking
110760,11.54,walking
110780,11.44,walking
110800,11.7,walking
110820,12.39,walking
110840,13.02,walking
110860,13.02,walking
110880,12.26,walking
110900,10.86,walking
110920,10.12,walking
110940,9.86,walking
110960,9.86,walking
110980,9.86,walking
111000,10.21,walking
111020,10.36,walking
111040,10.23,walking
111060,9.47,walking
111080,8.65,walking
111100,7.97,walking
111120,8.0,walking
111140,8.33,walking
111160,8.83,walking
111180,9.27,walking
111200,9.71,walking
111220,10.15,walking
111240,10.47,walking
111260,10.64,walking
111280,10.77,walking
111300,10.84,walking
111320,10.86,walking
111340,10.85,walking
111360,10.74,walking
111380,10.78,walking
111400,11.15,walking
111420,11.94,walking
111440,12.87,walking
111460,13.1,walking
111480,12.51,walking
111500,11.9,walking
111520,10.66,walking
111540,9.47,walking
111560,8.61,walking
111580,8.7,walking
111600,9.69,walking
111620,10.6,walking
111640,11.46,walking
111660,11.47,walking
111680,10.42,walking
111700,9.57,walking
111720,9.67,walking
111740,9.64,walking
111760,9.56,walking
111780,9.6,walking
111800,9.48,walking
111820,9.22,walking
111840,8.85,walking
111860,8.69,walking
111880,8.89,walking
111900,9.2,walking
111920,9.45,walking
111940,9.77,walking
111960,10.17,walking
111980,10.39,walking
112000,10.84,walking
112020,11.3,walking
112040,11.48,walking
112060,11.55,walking
112080,12.03,walking
112100,13.08,walking
112120,13.23,walking
112140,13.19,walking
112160,12.83,walking
112180,11.49,walking
112200,10.12,walking
112220,9.58,walking
112240,9.7,walking
112260,10.22,walking
112280,10.32,walking
112300,10.47,walking
112320,10.4,walking
112340,9.84,walking
112360,9.04,walking
112380,8.43,walking
112400,8.01,walking
112420,8.17,walking
112440,8.66,walking
112460,8.9,walking
112480,9.17,walking
112500,9.98,walking
112520,10.61,walking
112540,10.86,walking
112560,11.03,walking
112580,11.03,walking
112600,10.74,walking
112620,10.79,walking
112640,11.14,walking
112660,11.36,walking
112680,11.53,walking
112700,11.36,walking
112720,10.89,walking
112740,10.7,walking
112760,11.26,walking
112780,11.65,walking
112800,12.16,walking
112820,12.92,walking
112840,12.43,walking
112860,10.64,walking
112880,9.34,walking
112900,9.06,walking
112920,9.18,walking
112940,9.63,walking
112960,10.27,walking
112980,10.71,walking
113000,10.37,walking
113020,9.6,walking
113040,8.98,walking
113060,8.54,walking
113080,8.49,walking
113100,8.78,walking
113120,8.95,walking
113140,9.11,walking
113160,9.3,walking
113180,9.36,walking
113200,9.45,walking
113220,9.51,walking
113240,9.8,walking
113260,10.02,walking
113280,10.35,walking
113300,10.68,walking
113320,11.0,walking
113340,11.37,walking
113360,11.65,walking
113380,12.07,walking
113400,12.87,walking
113420,13.37,walking
113440,13.34,walking
113460,13.23,walking
113480,12.04,walking
113500,10.61,walking
113520,9.56,walking
113540,9.51,walking
113560,10.06,walking
113580,10.51,walking
113600,10.85,walking
113620,10.91,walking
113640,11.04,walking
113660,10.45,walking
113680,9.36,walking
113700,8.74,walking
113720,8.27,walking
113740,8.34,walking
113760,8.66,walking
113780,8.84,walking
113800,9.11,walking
113820,9.49,walking
113840,10.08,walking
113860,10.52,walking
113880,10.81,walking
113900,10.99,walking
113920,10.86,walking
113940,10.77,walking
113960,10.85,walking
113980,10.94,walking
114000,10.74,walking
114020,10.59,walking
114040,10.43,walking
114060,10.92,walking
114080,11.49,walking
114100,12.1,walking
114120,12.75,walking
114140,11.91,walking
114160,10.41,walking
114180,9.56,walking
114200,9.28,walking
114220,9.56,walking
114240,9.85,walking
114260,10.44,walking
114280,10.75,walking
114300,10.61,walking
114320,10.28,walking
114340,10.11,walking
114360,10.01,walking
114380,9.74,walking
114400,10.07,walking
114420,10.52,walking
114440,10.58,walking
114460,10.23,walking
114480,9.97,walking
114500,9.68,walking
114520,9.5,walking
114540,9.42,walking
114560,9.34,walking
114580,9.15,walking
114600,9.14,walking
114620,9.38,walking
114640,9.71,walking
114660,10.01,walking
114680,10.17,walking
114700,10.3,walking
114720,10.61,walking
114740,11.59,walking
114760,12.95,walking
114780,13.44,walking
114800,12.97,walking
114820,12.62,walking
114840,12.09,walking
114860,11.22,walking
114880,10.28,walking
114900,9.72,walking
114920,10.06,walking
114940,10.47,walking
114960,10.89,walking
114980,10.81,walking
115000,10.11,walking
115020,9.48,walking
115040,9.09,walking
115060,9.0,walking
115080,8.93,walking
115100,9.07,walking
115120,9.23,walking
115140,9.59,walking
115160,9.99,walking
115180,10.18,walking
115200,10.41,walking
115220,10.47,walking
115240,10.54,walking
115260,10.36,walking
115280,10.13,walking
115300,10.46,walking
115320,10.8,walking
115340,10.91,walking
115360,10.92,walking
115380,11.09,walking
115400,11.37,walking
115420,11.19,walking
115440,11.43,walking
115460,11.91,walking
115480,12.03,walking
115500,13.14,walking
115520,13.66,walking
115540,12.33,walking
115560,10.55,walking
115580,9.39,walking
115600,9.11,walking
115620,9.21,walking
115640,9.61,walking
115660,10.35,walking
115680,11.16,walking
115700,11.19,walking
115720,10.28,walking
115740,9.42,walking
115760,9.02,walking
115780,8.78,walking
115800,8.57,walking
115820,8.37,walking
115840,8.68,walking
115860,9.23,walking
115880,9.62,walking
115900,9.82,walking
115920,10.01,walking
115940,10.01,walking
115960,10.07,walking
115980,10.16,walking
116000,10.22,walking
116020,10.43,walking
116040,10.28,walking
116060,10.29,walking
116080,10.51,walking
116100,10.74,walking
116120,10.65,walking
116140,10.57,walking
116160,11.11,walking
116180,11.48,walking
116200,11.5,walking
116220,11.68,walking
116240,11.86,walking
116260,11.6,walking
116280,11.42,walking
116300,10.78,walking
116320,10.06,walking
116340,9.99,walking
116360,10.35,walking
116380,10.45,walking
116400,10.11,walking
116420,9.55,walking
116440,9.5,walking
116460,9.6,walking
116480,9.62,walking
116500,9.63,walking
116520,9.68,walking
116540,9.99,walking
116560,10.2,walking
116580,10.29,walking
116600,10.28,walking
116620,10.53,walking
116640,10.84,walking
116660,10.81,walking
116680,10.32,walking
116700,9.93,walking
116720,9.96,walking
116740,9.81,walking
116760,9.68,walking
116780,9.47,walking
116800,9.29,walking
116820,9.43,walking
116840,9.51,walking
116860,9.41,walking
116880,9.17,walking
116900,9.21,walking
116920,9.56,walking
116940,9.69,walking
116960,9.38,walking
116980,8.99,walking
117000,8.89,walking
117020,8.96,walking
117040,9.28,walking
117060,9.49,walking
117080,9.49,walking
117100,9.63,walking
117120,10.26,walking
117140,10.67,walking
117160,10.68,walking
117180,10.55,walking
117200,10.98,walking
117220,11.73,walking
117240,11.76,walking
117260,11.81,walking
117280,11.95,walking
117300,11.99,walking
117320,11.68,walking
117340,11.6,walking
117360,11.8,walking
117380,12.02,walking
117400,11.71,walking
117420,10.93,walking
117440,10.0,walking
117460,9.87,walking
117480,10.04,walking
117500,9.85,walking
117520,9.25,walking
117540,8.78,walking
117560,8.77,walking
117580,8.76,walking
117600,8.57,walking
117620,8.32,walking
117640,8.45,walking
117660,9.16,walking
117680,9.74,walking
117700,9.91,walking
117720,10.09,walking
117740,10.34,walking
117760,10.81,walking
117780,11.15,walking
117800,11.34,walking
117820,11.33,walking
117840,11.17,walking
117860,11.43,walking
117880,11.97,walking
117900,12.9,walking
117920,13.61,walking
117940,12.95,walking
117960,11.61,walking
117980,10.98,walking
118000,10.91,walking
118020,10.51,walking
118040,9.44,walking
118060,8.53,walking
118080,8.88,walking
118100,9.26,walking
118120,9.16,walking
118140,8.71,walking
118160,8.55,walking
118180,8.7,walking
118200,9.11,walking
118220,9.37,walking
118240,9.31,walking
118260,9.22,walking
118280,9.58,walking
118300,10.06,walking
118320,10.63,walking
118340,10.54,walking
118360,10.59,walking
118380,10.79,walking
118400,11.21,walking
118420,11.72,walking
118440,12.05,walking
118460,12.38,walking
118480,12.91,walking
118500,13.4,walking
118520,12.88,walking
118540,12.0,walking
118560,11.64,walking
118580,11.19,walking
118600,10.11,walking
118620,9.04,walking
118640,8.55,walking
118660,8.72,walking
118680,8.89,walking
118700,8.85,walking
118720,8.7,walking
118740,8.81,walking
118760,9.23,walking
118780,9.45,walking
118800,9.78,walking
118820,10.1,walking
118840,10.21,walking
118860,10.24,walking
118880,10.49,walking
118900,10.96,walking
118920,11.29,walking
118940,11.43,walking
118960,11.62,walking
118980,11.96,walking
119000,12.13,walking
119020,12.57,walking
119040,13.0,walking
119060,12.42,walking
119080,11.8,walking
119100,11.47,walking
119120,11.16,walking
119140,10.47,walking
119160,9.66,walking
119180,9.22,walking
119200,8.84,walking
119220,8.76,walking
119240,8.53,walking
119260,8.52,walking
119280,8.92,walking
119300,9.38,walking
119320,10.08,walking
119340,10.06,walking
119360,9.85,walking
119380,9.79,walking
119400,9.96,walking
119420,9.96,walking
119440,10.01,walking
119460,10.45,walking
119480,10.52,walking
119500,10.17,walking
119520,9.9,walking
119540,10.0,walking
119560,10.63,walking
119580,11.45,walking
119600,11.99,walking
119620,12.26,walking
119640,12.61,walking
119660,12.63,walking
119680,12.11,walking
119700,11.32,walking
119720,10.68,walking
119740,10.05,walking
119760,9.55,walking
119780,9.54,walking
119800,9.74,walking
119820,9.52,walking
119840,9.2,walking
119860,9.37,walking
119880,9.48,walking
119900,9.75,walking
119920,9.9,walking
119940,9.98,walking
119960,10.09,walking
119980,10.45,walking
120000,10.82,walking
120020,11.03,walking
120040,11.03,walking
120060,11.08,walking
120080,10.94,walking
120100,10.75,walking
120120,10.66,walking
120140,10.77,walking
120160,10.87,walking
120180,11.28,walking
120200,12.13,walking
120220,12.95,walking
120240,12.28,walking
120260,10.82,walking
120280,9.18,walking
120300,8.83,walking
120320,9.12,walking
120340,9.28,walking
120360,9.07,walking
120380,8.97,walking
120400,8.94,walking
120420,9.12,walking
120440,9.26,walking
120460,9.09,walking
120480,9.06,walking
120500,9.33,walking
120520,9.73,walking
120540,10.19,walking
120560,10.46,walking
120580,10.24,walking
120600,9.64,walking
120620,9.9,walking
120640,10.91,walking
120660,11.9,walking
120680,13.38,walking
120700,14.28,walking
120720,13.57,walking
120740,12.29,walking
120760,11.68,walking
120780,11.05,walking
120800,9.94,walking
120820,9.03,walking
120840,8.77,walking
120860,9.19,walking
120880,9.91,walking
120900,9.7,walking
120920,8.97,walking
120940,8.43,walking
120960,8.6,walking
120980,9.13,walking
121000,9.44,walking
121020,9.85,walking
121040,10.3,walking
121060,11.16,walking
121080,12.09,walking
121100,12.4,walking
121120,12.12,walking
121140,12.08,walking
121160,12.53,walking
121180,12.54,walking
121200,11.42,walking
121220,10.19,walking
121240,10.16,walking
121260,11.07,walking
121280,11.84,walking
121300,11.56,walking
121320,10.16,walking
121340,9.48,walking
121360,9.58,walking
121380,9.31,walking
121400,8.89,walking
121420,8.48,walking
121440,8.41,walking
121460,9.09,walking
121480,9.63,walking
121500,9.97,walking
121520,9.65,walking
121540,9.55,walking
121560,9.97,walking
121580,10.42,walking
121600,11.13,walking
121620,11.97,walking
