timestamp_ms,ax,ay,az,gx,gy,gz,label
54480,2.14,0.61,8.86,0.07,-0.24,0.54,stairs
54500,2.29,-0.66,8.88,-0.20,-0.37,0.86,stairs
54520,2.79,0.36,9.11,-0.22,-0.12,0.52,stairs
54540,3.27,0.23,9.52,-0.37,-0.18,0.34,stairs
54560,2.44,-1.17,10.35,-0.05,0.12,0.74,stairs
54580,3.01,-0.42,10.27,0.44,-0.06,-0.28,stairs
54600,1.80,-0.13,10.78,0.57,0.08,0.02,stairs
54620,2.14,0.93,10.78,0.52,0.03,-0.02,stairs
54640,1.99,0.07,10.41,0.09,-0.14,0.44,stairs
54660,2.35,0.28,9.71,-0.06,-0.16,0.20,stairs
54680,1.90,-0.52,9.73,0.13,-0.07,0.02,stairs
54700,2.69,-1.00,9.13,0.27,-0.21,0.14,stairs
54720,2.31,0.58,9.28,0.18,-0.17,0.32,stairs
54740,2.34,-0.33,8.76,0.15,-0.18,0.31,stairs
54760,3.41,-0.93,8.00,0.61,0.08,0.45,stairs
54780,2.72,-0.97,8.42,1.05,0.15,0.74,stairs
54800,2.35,1.18,9.00,1.09,0.56,0.42,stairs
54820,1.23,0.09,8.75,0.57,0.67,0.57,stairs
54840,2.92,0.93,9.48,0.21,0.52,0.45,stairs
54860,0.40,-0.13,9.95,0.16,0.34,0.15,stairs
54880,1.21,1.23,10.03,-0.17,0.45,0.32,stairs
54900,1.39,-0.57,9.73,-0.38,0.12,0.30,stairs
54920,2.26,0.00,9.51,-0.48,0.09,0.11,stairs
54940,1.67,-0.33,10.02,-0.66,0.32,0.07,stairs
54960,2.41,-0.20,10.01,-1.06,0.46,0.53,stairs
54980,1.31,-0.17,10.78,-1.00,0.21,0.06,stairs
55000,0.96,-1.59,10.84,-0.83,0.11,-0.06,stairs
55020,2.22,0.90,10.60,-0.85,0.05,-0.44,stairs
55040,1.38,-2.58,11.11,-0.73,0.11,-0.11,stairs
55060,1.59,-1.12,11.41,-0.73,0.07,0.05,stairs
55080,1.73,-2.08,12.07,-0.45,-0.04,-0.32,stairs
55100,2.30,-1.43,11.45,-0.27,0.26,-0.25,stairs
55120,1.73,-2.00,12.37,-0.27,0.46,-0.09,stairs
55140,0.97,-1.00,13.17,-0.52,0.34,-0.37,stairs
55160,0.47,-2.55,13.15,-0.00,0.46,-0.45,stairs
55180,-1.32,-1.97,13.30,0.17,0.06,-0.21,stairs
55200,-1.59,-1.72,12.26,0.24,-0.19,-0.26,stairs
55220,-0.81,-0.80,11.09,0.31,-0.67,-0.67,stairs
55240,1.23,-2.03,9.10,0.26,-0.84,-0.42,stairs
55260,0.36,-2.26,9.53,0.37,-0.60,-0.48,stairs
55280,0.34,-1.46,10.19,0.75,-0.59,-0.79,stairs
55300,1.52,-0.98,9.35,0.83,-0.59,-0.19,stairs
55320,3.52,-2.02,8.56,1.34,0.15,0.24,stairs
55340,0.94,0.85,10.00,1.69,0.33,0.40,stairs
55360,0.96,0.75,10.14,1.31,0.59,0.57,stairs
55380,1.52,2.78,10.20,0.58,0.70,0.49,stairs
55400,0.46,-0.54,10.31,0.21,0.81,0.66,stairs
55420,-0.54,-0.47,10.63,0.46,0.57,0.44,stairs
55440,-0.17,0.64,9.92,0.36,0.48,0.48,stairs
55460,-0.23,1.09,9.97,-0.00,0.19,0.47,stairs
55480,0.49,0.09,9.40,-0.21,0.13,0.27,stairs
55500,0.83,-1.49,8.93,-0.12,0.18,0.57,stairs
55520,1.35,-2.94,8.98,0.67,0.43,0.99,stairs
55540,2.88,-3.32,8.02,1.90,1.04,1.57,stairs
55560,2.43,-2.68,7.23,3.89,1.90,0.48,stairs
55580,-2.70,3.62,10.22,-0.35,0.46,-4.66,stairs
55600,-0.80,-0.06,9.67,-0.84,1.09,-6.15,stairs
55620,-0.97,0.36,10.04,-0.63,0.22,-3.88,stairs
55640,-0.78,0.55,10.23,-0.32,-0.17,-2.48,stairs
55660,-0.75,-1.85,9.50,-0.26,-0.02,-1.19,stairs
55680,-1.46,1.53,10.83,0.29,-0.02,-1.39,stairs
55700,-1.08,0.51,10.77,0.58,-0.37,-1.75,stairs
55720,-0.14,-0.70,10.36,-0.15,-0.36,1.26,stairs
55740,-0.36,-1.30,10.84,-0.16,-0.18,1.71,stairs
